Time (s),DC Voltage (V),DC Current (A),AC Voltage (V),AC Current (A),Combined Voltage (V),Combined Current (A)
0.5300530053005301,-0.19469946994699472,0.0009520311545730448,0.007068238818828916,0.0007068238818828917,-0.1876312311281658,0.0016588550364559365
0.54005400540054,-0.19459945994599462,0.0004011783168244416,0.007068238818828916,0.0007068238818828917,-0.1875312211271657,0.0011080021987073332
0.5500550055005501,-0.19449944994499452,0.0002854982926301206,0.007068238818828916,0.0007068238818828917,-0.1874312111261656,0.0009923221745130122
0.5600560056005601,-0.19439943994399442,0.00015431381842406655,0.007068238818828916,0.0007068238818828917,-0.1873312011251655,0.0008611377003069582
0.57005700570057,-0.19429942994299432,4.0510477914490477e-05,0.007068238818828916,0.0007068238818828917,-0.1872311911241654,0.0007473343597973821
0.5800580058005801,-0.19419941994199422,0.0003400955717141194,0.007068238818828916,0.0007068238818828917,-0.1871311811231653,0.001046919453597011
0.5900590059005901,-0.19409940994099412,0.0005907720622293299,0.007068238818828916,0.0007068238818828917,-0.1870311711221652,0.0012975959441122215
0.6000600060006,-0.19399939993999402,0.00020594289924799703,0.007068238818828916,0.0007068238818828917,-0.1869311611211651,0.0009127667811308887
0.6100610061006101,-0.19389938993899392,0.00032498678646935533,0.007068238818828916,0.0007068238818828917,-0.186831151120165,0.001031810668352247
0.6200620062006201,-0.19379937993799382,0.0004922421495044903,0.007068238818828916,0.0007068238818828917,-0.1867311411191649,0.001199066031387382
0.6300630063006301,-0.19369936993699371,0.00015844783246942562,0.007068238818828916,0.0007068238818828917,-0.1866311311181648,0.0008652717143523172
0.6400640064006401,-0.19359935993599361,0.0004651346112681536,0.007068238818828916,0.0007068238818828917,-0.1865311211171647,0.0011719584931510452
0.6500650065006501,-0.19349934993499351,0.0005181371078050875,0.007068238818828916,0.0007068238818828917,-0.1864311111161646,0.0012249609896879791
0.6600660066006601,-0.1933993399339934,8.263319346194841e-05,0.007068238818828916,0.0007068238818828917,-0.1863311011151645,0.0007894570753448401
0.6700670067006701,-0.1932993299329933,0.0005587337914321822,0.007068238818828916,0.0007068238818828917,-0.1862310911141644,0.0012655576733150739
0.6800680068006801,-0.1931993199319932,0.0008029684896203874,0.007068238818828916,0.0007068238818828917,-0.1861310811131643,0.001509792371503279
0.6900690069006901,-0.1930993099309931,0.0005247753927269999,0.007068238818828916,0.0007068238818828917,-0.1860310711121642,0.0012315992746098916
0.7000700070007001,-0.192999299929993,0.0007356931641969291,0.007068238818828916,0.0007068238818828917,-0.1859310611111641,0.0014425170460798209
0.7100710071007101,-0.1928992899289929,0.00042363496106997126,0.007068238818828916,0.0007068238818828917,-0.185831051110164,0.0011304588429528629
0.7200720072007201,-0.1927992799279928,0.0002837798490819677,0.007068238818828916,0.0007068238818828917,-0.18573104110916389,0.0009906037309648594
0.7300730073007301,-0.1926992699269927,0.0009975128806384835,0.007068238818828916,0.0007068238818828917,-0.18563103110816379,0.0017043367625213751
0.7400740074007401,-0.1925992599259926,0.00014885562238077675,0.007068238818828916,0.0007068238818828917,-0.18553102110716369,0.0008556795042636684
0.7500750075007501,-0.1924992499249925,0.0005027926130451266,0.007068238818828916,0.0007068238818828917,-0.18543101110616358,0.0012096164949280182
0.7600760076007601,-0.1923992399239924,0.0006135661611560644,0.007068238818828916,0.0007068238818828917,-0.18533100110516348,0.001320390043038956
0.7700770077007701,-0.1922992299229923,6.879946884149169e-05,0.007068238818828916,0.0007068238818828917,-0.18523099110416338,0.0007756233507243834
0.7800780078007801,-0.1921992199219922,0.0008397963505019488,0.007068238818828916,0.0007068238818828917,-0.18513098110316328,0.0015466202323848404
0.7900790079007901,-0.1920992099209921,0.000480089210024799,0.007068238818828916,0.0007068238818828917,-0.18503097110216318,0.0011869130919076906
0.8000800080008001,-0.191999199919992,0.00022230454271515666,0.007068238818828916,0.0007068238818828917,-0.18493096110116308,0.0009291284245980483
0.8100810081008101,-0.1918991899189919,0.0007904665125137399,0.007068238818828916,0.0007068238818828917,-0.18483095110016298,0.0014972903943966315
0.8200820082008201,-0.1917991799179918,0.00012616716342927126,0.007068238818828916,0.0007068238818828917,-0.18473094109916288,0.0008329910453121629
0.8300830083008301,-0.1916991699169917,0.0007828355233569114,0.007068238818828916,0.0007068238818828917,-0.18463093109816278,0.001489659405239803
0.8400840084008401,-0.1915991599159916,0.000882622174084067,0.007068238818828916,0.0007068238818828917,-0.18453092109716268,0.0015894460559669587
0.8500850085008501,-0.1914991499149915,0.0006988121053262541,0.007068238818828916,0.0007068238818828917,-0.18443091109616258,0.0014056359872091457
0.8600860086008602,-0.1913991399139914,0.00059828656417543,0.007068238818828916,0.0007068238818828917,-0.18433090109516248,0.0013051104460583217
0.8700870087008701,-0.1912991299129913,0.0009687025626734228,0.007068238818828916,0.0007068238818828917,-0.18423089109416238,0.0016755264445563146
0.8800880088008801,-0.1911991199119912,0.000723704108048539,0.007068238818828916,0.0007068238818828917,-0.18413088109316228,0.0014305279899314307
0.8900890089008902,-0.1910991099109911,0.0003782374202280274,0.007068238818828916,0.0007068238818828917,-0.18403087109216218,0.0010850613021109192
0.9000900090009001,-0.190999099909991,1.1361237631636767e-05,0.007068238818828916,0.0007068238818828917,-0.18393086109116208,0.0007181851195145285
0.9100910091009101,-0.1908990899089909,0.000275476277790953,0.007068238818828916,0.0007068238818828917,-0.18383085109016198,0.0009823001596738446
0.9200920092009202,-0.1907990799079908,0.0009530898861333291,0.007068238818828916,0.0007068238818828917,-0.18373084108916188,0.0016599137680162208
0.9300930093009301,-0.1906990699069907,0.00021283507063565122,0.007068238818828916,0.0007068238818828917,-0.18363083108816178,0.0009196589525185428
0.9400940094009401,-0.1905990599059906,0.0007068844573011985,0.007068238818828916,0.0007068238818828917,-0.18353082108716168,0.0014137083391840902
0.9500950095009502,-0.1904990499049905,0.00024393626577968541,0.007068238818828916,0.0007068238818828917,-0.18343081108616158,0.0009507601476625771
0.9600960096009601,-0.1903990399039904,0.00030018609323915324,0.007068238818828916,0.0007068238818828917,-0.18333080108516148,0.0010070099751220449
0.9700970097009701,-0.1902990299029903,0.0007171082231936487,0.007068238818828916,0.0007068238818828917,-0.18323079108416138,0.0014239321050765405
0.9800980098009802,-0.1901990199019902,0.0009049240058696828,0.007068238818828916,0.0007068238818828917,-0.18313078108316128,0.0016117478877525743
0.9900990099009902,-0.1900990099009901,0.0008637572862420684,0.007068238818828916,0.0007068238818828917,-0.18303077108216118,0.00157058116812496
1.0001000100010002,-0.18999899989999,0.0003241115488986668,0.007068238818828916,0.0007068238818828917,-0.18293076108116108,0.0010309354307815584
1.0101010101010102,-0.1898989898989899,0.0004963762371081151,0.007068238818828916,0.0007068238818828917,-0.18283075108016097,0.001203200118991007
1.02010201020102,-0.1897989798979898,0.0006883369888951965,0.007068238818828916,0.0007068238818828917,-0.18273074107916087,0.0013951608707780882
1.0301030103010302,-0.1896989698969897,0.000897064748637223,0.007068238818828916,0.0007068238818828917,-0.18263073107816077,0.0016038886305201148
1.0401040104010402,-0.1895989598959896,0.00014484196811720906,0.007068238818828916,0.0007068238818828917,-0.18253072107716067,0.0008516658500001007
1.05010501050105,-0.1894989498949895,0.0003851143917195774,0.007068238818828916,0.0007068238818828917,-0.18243071107616057,0.001091938273602469
1.0601060106010602,-0.1893989398939894,0.00025562306402321,0.007068238818828916,0.0007068238818828917,-0.18233070107516047,0.0009624469459061016
1.0701070107010702,-0.1892989298929893,0.0005641932298935383,0.007068238818828916,0.0007068238818828917,-0.18223069107416037,0.0012710171117764298
1.08010801080108,-0.1891989198919892,0.00028027113478271696,0.007068238818828916,0.0007068238818828917,-0.18213068107316027,0.0009870950166656087
1.0901090109010902,-0.1890989098909891,0.00045656295088622966,0.007068238818828916,0.0007068238818828917,-0.18203067107216017,0.0011633868327691212
1.1001100110011002,-0.188998899889989,0.0009839094215518033,0.007068238818828916,0.0007068238818828917,-0.18193066107116007,0.001690733303434695
1.11011101110111,-0.1888988898889889,0.0003818734556108346,0.007068238818828916,0.0007068238818828917,-0.18183065107015997,0.0010886973374937263
1.1201120112011203,-0.18879887988798882,0.0002864737128194811,0.007068238818828916,0.0007068238818828917,-0.1817306410691599,0.0009932975947023728
1.1301130113011302,-0.1886988698869887,1.5508505532648598e-05,0.007068238818828916,0.0007068238818828917,-0.18163063106815977,0.0007223323874155403
1.14011401140114,-0.18859885988598862,0.00030283776516978666,0.007068238818828916,0.0007068238818828917,-0.1815306210671597,0.0010096616470526784
1.1501150115011503,-0.1884988498849885,0.0008731614321108528,0.007068238818828916,0.0007068238818828917,-0.18143061106615957,0.0015799853139937445
1.1601160116011602,-0.18839883988398842,0.00044928625757132003,0.007068238818828916,0.0007068238818828917,-0.1813306010651595,0.0011561101394542118
1.17011701170117,-0.18829882988298832,0.00043326529606351464,0.007068238818828916,0.0007068238818828917,-0.1812305910641594,0.0011400891779464063
1.1801180118011803,-0.18819881988198822,0.000877836130058805,0.007068238818828916,0.0007068238818828917,-0.1811305810631593,0.0015846600119416967
1.1901190119011902,-0.18809880988098812,0.000365338589131465,0.007068238818828916,0.0007068238818828917,-0.1810305710621592,0.0010721624710143566
1.2001200120012,-0.18799879987998802,0.0005284330090200458,0.007068238818828916,0.0007068238818828917,-0.1809305610611591,0.0012352568909029375
1.2101210121012103,-0.18789878987898792,0.00018307160321675642,0.007068238818828916,0.0007068238818828917,-0.180830551060159,0.0008898954850996481
1.2201220122012202,-0.18779877987798782,0.0003556390573150266,0.007068238818828916,0.0007068238818828917,-0.1807305410591589,0.0010624629391979184
1.2301230123012301,-0.18769876987698772,0.0008522925437345981,0.007068238818828916,0.0007068238818828917,-0.1806305310581588,0.0015591164256174898
1.2401240124012403,-0.18759875987598762,0.0002602947030227437,0.007068238818828916,0.0007068238818828917,-0.1805305210571587,0.0009671185849056353
1.2501250125012502,-0.18749874987498752,0.0008114378111844001,0.007068238818828916,0.0007068238818828917,-0.1804305110561586,0.0015182616930672918
1.2601260126012601,-0.18739873987398742,9.848523147289978e-05,0.007068238818828916,0.0007068238818828917,-0.1803305010551585,0.0008053091133557915
1.2701270127012703,-0.18729872987298732,0.0003617496968793115,0.007068238818828916,0.0007068238818828917,-0.1802304910541584,0.0010685735787622033
1.2801280128012802,-0.18719871987198722,0.00018760950512536202,0.007068238818828916,0.0007068238818828917,-0.1801304810531583,0.0008944333870082537
1.2901290129012901,-0.18709870987098712,0.0008410464339367157,0.007068238818828916,0.0007068238818828917,-0.1800304710521582,0.0015478703158196072
1.3001300130013003,-0.18699869986998702,0.00013522696201056196,0.007068238818828916,0.0007068238818828917,-0.1799304610511581,0.0008420508438934536
1.3101310131013102,-0.18689868986898692,0.0008594451910806636,0.007068238818828916,0.0007068238818828917,-0.179830451050158,0.0015662690729635552
1.3201320132013201,-0.18679867986798682,0.00019630844935246915,0.007068238818828916,0.0007068238818828917,-0.1797304410491579,0.0009031323312353608
1.3301330133013303,-0.18669866986698672,0.0009783655389148987,0.007068238818828916,0.0007068238818828917,-0.1796304310481578,0.0016851894207977904
1.3401340134013402,-0.18659865986598662,0.0004106172383667759,0.007068238818828916,0.0007068238818828917,-0.1795304210471577,0.0011174411202496677
1.3501350135013501,-0.18649864986498652,1.3491522413137558e-05,0.007068238818828916,0.0007068238818828917,-0.1794304110461576,0.0007203154042960292
1.3601360136013603,-0.18639863986398642,4.513437731914283e-05,0.007068238818828916,0.0007068238818828917,-0.1793304010451575,0.0007519582592020345
1.3701370137013702,-0.18629862986298631,0.00036164291269991545,0.007068238818828916,0.0007068238818828917,-0.1792303910441574,0.0010684667945828072
1.3801380138013801,-0.18619861986198621,0.0003119422487289174,0.007068238818828916,0.0007068238818828917,-0.1791303810431573,0.001018766130611809
1.3901390139013903,-0.18609860986098611,0.0009922322566236032,0.007068238818828916,0.0007068238818828917,-0.1790303710421572,0.001699056138506495
1.4001400140014002,-0.185998599859986,0.0008368245092945378,0.007068238818828916,0.0007068238818828917,-0.1789303610411571,0.0015436483911774293
1.4101410141014101,-0.1858985898589859,0.00020626322439599686,0.007068238818828916,0.0007068238818828917,-0.178830351040157,0.0009130871062788885
1.4201420142014203,-0.1857985798579858,0.00031291149211965576,0.007068238818828916,0.0007068238818828917,-0.1787303410391569,0.0010197353740025474
1.4301430143014302,-0.1856985698569857,0.0006398919104896752,0.007068238818828916,0.0007068238818828917,-0.1786303310381568,0.001346715792372567
1.4401440144014401,-0.1855985598559856,0.0004933151687821067,0.007068238818828916,0.0007068238818828917,-0.1785303210371567,0.0012001390506649985
1.4501450145014503,-0.1854985498549855,0.0009352544727327659,0.007068238818828916,0.0007068238818828917,-0.17843031103615659,0.0016420783546156575
1.4601460146014602,-0.1853985398539854,0.0004588694316465479,0.007068238818828916,0.0007068238818828917,-0.17833030103515649,0.0011656933135294396
1.4701470147014701,-0.1852985298529853,0.00013426810371372733,0.007068238818828916,0.0007068238818828917,-0.17823029103415639,0.000841091985596619
1.4801480148014803,-0.1851985198519852,0.0004423907799533391,0.007068238818828916,0.0007068238818828917,-0.17813028103315628,0.0011492146618362307
1.4901490149014902,-0.1850985098509851,0.0009258680024556806,0.007068238818828916,0.0007068238818828917,-0.17803027103215618,0.0016326918843385723
1.5001500150015001,-0.184998499849985,0.0006354909614512113,0.007068238818828916,0.0007068238818828917,-0.17793026103115608,0.001342314843334103
1.5101510151015103,-0.1848984898489849,0.00025289401084540377,0.007068238818828916,0.0007068238818828917,-0.17783025103015598,0.0009597178927282955
1.5201520152015202,-0.1847984798479848,5.2159318979306815e-05,0.007068238818828916,0.0007068238818828917,-0.17773024102915588,0.0007589832008621985
1.5301530153015301,-0.1846984698469847,0.00033718240729463834,0.007068238818828916,0.0007068238818828917,-0.17763023102815578,0.0010440062891775301
1.5401540154015403,-0.1845984598459846,0.0009351467867515478,0.007068238818828916,0.0007068238818828917,-0.17753022102715568,0.0016419706686344395
1.5501550155015502,-0.1844984498449845,9.662621745929712e-05,0.007068238818828916,0.0007068238818828917,-0.17743021102615558,0.0008034500993421888
1.5601560156015601,-0.1843984398439844,0.0005968424481337135,0.007068238818828916,0.0007068238818828917,-0.17733020102515548,0.0013036663300166052
1.5701570157015703,-0.1842984298429843,0.0006448878842874076,0.007068238818828916,0.0007068238818828917,-0.17723019102415538,0.0013517117661702993
1.5801580158015802,-0.1841984198419842,0.0005922518423256286,0.007068238818828916,0.0007068238818828917,-0.17713018102315528,0.0012990757242085202
1.5901590159015901,-0.1840984098409841,0.0007728304994861777,0.007068238818828916,0.0007068238818828917,-0.17703017102215518,0.0014796543813690695
1.6001600160016003,-0.183998399839984,0.000533808445747893,0.007068238818828916,0.0007068238818828917,-0.17693016102115508,0.0012406323276307847
1.6101610161016102,-0.1838983898389839,0.0005569060460005336,0.007068238818828916,0.0007068238818828917,-0.17683015102015498,0.0012637299278834254
1.6201620162016201,-0.1837983798379838,0.00044091717707032854,0.007068238818828916,0.0007068238818828917,-0.17673014101915488,0.0011477410589532202
1.6301630163016303,-0.1836983698369837,0.0009167844968007134,0.007068238818828916,0.0007068238818828917,-0.17663013101815478,0.0016236083786836052
1.6401640164016402,-0.1835983598359836,0.00019674338188207664,0.007068238818828916,0.0007068238818828917,-0.17653012101715468,0.0009035672637649683
1.6501650165016502,-0.1834983498349835,0.000917084950214617,0.007068238818828916,0.0007068238818828917,-0.17643011101615458,0.0016239088320975088
1.6601660166016603,-0.1833983398339834,0.0005494979870659439,0.007068238818828916,0.0007068238818828917,-0.17633010101515448,0.0012563218689488355
1.6701670167016702,-0.1832983298329833,0.00017550290876266239,0.007068238818828916,0.0007068238818828917,-0.17623009101415438,0.000882326790645554
1.6801680168016802,-0.1831983198319832,0.00014392664057529136,0.007068238818828916,0.0007068238818828917,-0.17613008101315428,0.000850750522458183
1.6901690169016903,-0.1830983098309831,0.0007242190136718714,0.007068238818828916,0.0007068238818828917,-0.17603007101215418,0.0014310428955547632
1.7001700170017002,-0.182998299829983,0.0007189454016483841,0.007068238818828916,0.0007068238818828917,-0.17593006101115408,0.0014257692835312756
1.7101710171017102,-0.1828982898289829,0.00045729571962954896,0.007068238818828916,0.0007068238818828917,-0.17583005101015398,0.0011641196015124407
1.7201720172017203,-0.1827982798279828,1.0833767019572393e-06,0.007068238818828916,0.0007068238818828917,-0.17573004100915388,0.0007079072585848489
1.7301730173017302,-0.1826982698269827,0.0007763014557417745,0.007068238818828916,0.0007068238818828917,-0.17563003100815378,0.0014831253376246661
1.7401740174017402,-0.1825982598259826,0.0009248399292887386,0.007068238818828916,0.0007068238818828917,-0.17553002100715367,0.0016316638111716303
1.7501750175017503,-0.1824982498249825,0.00036953628603074917,0.007068238818828916,0.0007068238818828917,-0.17543001100615357,0.0010763601679136408
1.7601760176017602,-0.1823982398239824,0.0004761649269320041,0.007068238818828916,0.0007068238818828917,-0.17533000100515347,0.0011829888088148958
1.7701770177017702,-0.1822982298229823,0.0002992974384749173,0.007068238818828916,0.0007068238818828917,-0.17522999100415337,0.0010061213203578089
1.7801780178017803,-0.1821982198219822,0.0009562882985676874,0.007068238818828916,0.0007068238818828917,-0.17512998100315327,0.001663112180450579
1.7901790179017902,-0.1820982098209821,0.0006091473553527833,0.007068238818828916,0.0007068238818828917,-0.17502997100215317,0.001315971237235675
1.8001800180018002,-0.181998199819982,0.0005702377560230198,0.007068238818828916,0.0007068238818828917,-0.17492996100115307,0.0012770616379059116
1.8101810181018103,-0.1818981898189819,0.0008252477077338405,0.007068238818828916,0.0007068238818828917,-0.17482995100015297,0.001532071589616732
1.8201820182018202,-0.1817981798179818,0.0002416485502868433,0.007068238818828916,0.0007068238818828917,-0.17472994099915287,0.000948472432169735
1.8301830183018302,-0.1816981698169817,0.00012183851619490549,0.007068238818828916,0.0007068238818828917,-0.17462993099815277,0.0008286623980777972
1.8401840184018403,-0.1815981598159816,0.0009816787991320042,0.007068238818828916,0.0007068238818828917,-0.17452992099715267,0.0016885026810148959
1.8501850185018502,-0.18149814981498152,8.636302121819184e-05,0.007068238818828916,0.0007068238818828917,-0.1744299109961526,0.0007931869031010835
1.8601860186018602,-0.1813981398139814,0.00041225903684009494,0.007068238818828916,0.0007068238818828917,-0.17432990099515247,0.0011190829187229866
1.8701870187018703,-0.18129812981298132,0.00026474281585179193,0.007068238818828916,0.0007068238818828917,-0.1742298909941524,0.0009715666977346836
1.8801880188018802,-0.1811981198119812,0.0009382503940249607,0.007068238818828916,0.0007068238818828917,-0.17412988099315227,0.0016450742759078524
1.8901890189018902,-0.18109810981098112,0.00039678110537918175,0.007068238818828916,0.0007068238818828917,-0.1740298709921522,0.0011036049872620735
1.9001900190019003,-0.180998099809981,0.0007354110017651801,0.007068238818828916,0.0007068238818828917,-0.17392986099115207,0.0014422348836480717
1.9101910191019102,-0.18089808980898092,0.00033597773478614957,0.007068238818828916,0.0007068238818828917,-0.173829850990152,0.0010428016166690412
1.9201920192019202,-0.1807980798079808,0.0001337975467110185,0.007068238818828916,0.0007068238818828917,-0.17372984098915187,0.0008406214285939102
1.9301930193019303,-0.18069806980698072,0.0006111295149407482,0.007068238818828916,0.0007068238818828917,-0.1736298309881518,0.0013179533968236399
1.9401940194019403,-0.1805980598059806,9.33275532282053e-05,0.007068238818828916,0.0007068238818828917,-0.17352982098715167,0.0008001514351110969
1.9501950195019504,-0.18049804980498052,0.0007475690196785174,0.007068238818828916,0.0007068238818828917,-0.1734298109861516,0.001454392901561409
1.9601960196019603,-0.18039803980398042,0.0002761219032714636,0.007068238818828916,0.0007068238818828917,-0.1733298009851515,0.0009829457851543552
1.9701970197019703,-0.18029802980298032,0.0004723081812987442,0.007068238818828916,0.0007068238818828917,-0.1732297909841514,0.001179132063181636
1.9801980198019804,-0.18019801980198022,0.0009233240232533043,0.007068238818828916,0.0007068238818828917,-0.1731297809831513,0.001630147905136196
1.9901990199019903,-0.18009800980098012,0.0005579651000341854,0.007068238818828916,0.0007068238818828917,-0.1730297709821512,0.001264788981917077
2.0002000200020005,-0.17999799979998002,0.00021408880744137437,0.007068238818828916,0.0007068238818828917,-0.1729297609811511,0.000920912689324266
2.01020102010201,-0.17989798979897992,0.00022135991016614698,0.007068238818828916,0.0007068238818828917,-0.172829750980151,0.0009281837920490386
2.0202020202020203,-0.17979797979797982,0.0003626528437627988,0.007068238818828916,0.0007068238818828917,-0.1727297409791509,0.0010694767256456904
2.0302030203020305,-0.17969796979697972,0.0003501752506010383,0.007068238818828916,0.0007068238818828917,-0.1726297309781508,0.00105699913248393
2.04020402040204,-0.17959795979597962,0.0008241216557319837,0.007068238818828916,0.0007068238818828917,-0.1725297209771507,0.0015309455376148755
