Time(s),DC_V(V),DC_I(A),AC_V(V),AC_I(A),Combined_V(V),Combined_I(A)
0.2801400700350175,-0.18599299649824913,0.00040619392309420557,0.007068238818828916,0.0007068238818828917,-0.1789247576794202,0.0011130178049770971
0.29014507253626814,-0.1854927463731866,2.0292350821227158e-07,0.007068238818828916,0.0007068238818828917,-0.17842450755435768,0.000707026805391104
0.3001500750375187,-0.18499249624812408,0.0005355443603995323,0.007068238818828916,0.0007068238818828917,-0.17792425742929516,0.001242368242282424
0.31015507753876936,-0.18449224612306153,0.0004197613181399752,0.007068238818828916,0.0007068238818828917,-0.1774240073042326,0.0011265852000228668
0.32016008004002,-0.183991995997999,0.0009123903729347941,0.007068238818828916,0.0007068238818828917,-0.17692375717917008,0.0016192142548176857
0.33016508254127064,-0.18349174587293648,0.00033686788303381634,0.007068238818828916,0.0007068238818828917,-0.17642350705410756,0.001043691764916708
0.3401700850425213,-0.18299149574787396,9.923583092162214e-05,0.007068238818828916,0.0007068238818828917,-0.17592325692904504,0.0008060597128045138
0.35017508754377186,-0.1824912456228114,0.0007034596956370171,0.007068238818828916,0.0007068238818828917,-0.17542300680398248,0.0014102835775199087
0.3601800900450225,-0.1819909954977489,0.000866254802474621,0.007068238818828916,0.0007068238818828917,-0.17492275667891996,0.0015730786843575128
0.37018509254627313,-0.18149074537268636,0.00034086680400973845,0.007068238818828916,0.0007068238818828917,-0.17442250655385744,0.00104769068589263
0.38019009504752377,-0.18099049524762384,9.573562439404126e-05,0.007068238818828916,0.0007068238818828917,-0.1739222564287949,0.0008025595062769329
0.39019509754877435,-0.1804902451225613,0.00013528853226868741,0.007068238818828916,0.0007068238818828917,-0.17342200630373236,0.000842112414151579
0.400200100050025,-0.17998999499749876,0.0007842265353176212,0.007068238818828916,0.0007068238818828917,-0.17292175617866984,0.001491050417200513
0.4102051025512756,-0.17948974487243624,0.0007544839384851147,0.007068238818828916,0.0007068238818828917,-0.17242150605360732,0.0014613078203680064
0.42021010505252626,-0.1789894947473737,0.0006124349186059036,0.007068238818828916,0.0007068238818828917,-0.17192125592854476,0.0013192588004887953
0.4302151075537769,-0.17848924462231117,0.0007551584281636422,0.007068238818828916,0.0007068238818828917,-0.17142100580348224,0.0014619823100465337
0.4402201100550275,-0.17798899449724864,0.0004818241742518743,0.007068238818828916,0.0007068238818828917,-0.17092075567841972,0.001188648056134766
0.4502251125562781,-0.1774887443721861,0.00023786338362941873,0.007068238818828916,0.0007068238818828917,-0.17042050555335717,0.0009446872655123104
0.46023011505752875,-0.17698849424712357,3.645905289111939e-05,0.007068238818828916,0.0007068238818828917,-0.16992025542829464,0.0007432829347740111
0.4702351175587794,-0.17648824412206104,3.9192777270868674e-05,0.007068238818828916,0.0007068238818828917,-0.16942000530323212,0.0007460166591537604
0.48024012006003003,-0.17598799399699852,0.0006107402921330961,0.007068238818828916,0.0007068238818828917,-0.1689197551781696,0.0013175641740159876
0.4902451225612806,-0.17548774387193597,0.0009480970866935436,0.007068238818828916,0.0007068238818828917,-0.16841950505310704,0.0016549209685764352
0.5002501250625313,-0.17498749374687345,0.0003468744253052811,0.007068238818828916,0.0007068238818828917,-0.16791925492804452,0.0010536983071881727
0.5102551275637819,-0.17448724362181092,0.0007301778704500653,0.007068238818828916,0.0007068238818828917,-0.167419004802982,0.001437001752332957
0.5202601300650325,-0.1739869934967484,0.0006151239057674507,0.007068238818828916,0.0007068238818828917,-0.16691875467791947,0.0013219477876503425
0.5302651325662832,-0.17348674337168585,0.00037167072322759565,0.007068238818828916,0.0007068238818828917,-0.16641850455285692,0.0010784946051104873
0.5402701350675337,-0.17298649324662332,0.0005570707024094208,0.007068238818828916,0.0007068238818828917,-0.1659182544277944,0.0012638945842923124
0.5502751375687843,-0.1724862431215608,0.0003901200330262724,0.007068238818828916,0.0007068238818828917,-0.16541800430273187,0.001096943914909164
0.560280140070035,-0.17198599299649825,0.0002683768216689857,0.007068238818828916,0.0007068238818828917,-0.16491775417766932,0.0009752007035518774
0.5702851425712856,-0.17148574287143573,0.0005432569664225033,0.007068238818828916,0.0007068238818828917,-0.1644175040526068,0.0012500808483053949
0.5802901450725363,-0.1709854927463732,0.000960027646875653,0.007068238818828916,0.0007068238818828917,-0.16391725392754428,0.0016668515287585448
0.5902951475737869,-0.17048524262131068,0.00022215180436058212,0.007068238818828916,0.0007068238818828917,-0.16341700380248175,0.0009289756862434738
0.6003001500750375,-0.16998499249624813,0.0005330557234547236,0.007068238818828916,0.0007068238818828917,-0.1629167536774192,0.0012398796053376153
0.6103051525762881,-0.1694847423711856,0.0006973749491355064,0.007068238818828916,0.0007068238818828917,-0.16241650355235668,0.001404198831018398
0.6203101550775387,-0.16898449224612308,0.00023017408354439518,0.007068238818828916,0.0007068238818828917,-0.16191625342729415,0.0009369979654272869
0.6303151575787894,-0.16848424212106056,0.0002348602064829557,0.007068238818828916,0.0007068238818828917,-0.16141600330223163,0.0009416840883658473
0.64032016008004,-0.167983991995998,0.00015071644558251363,0.007068238818828916,0.0007068238818828917,-0.16091575317716908,0.0008575403274654053
0.6503251625812906,-0.16748374187093548,0.0008914872904509188,0.007068238818828916,0.0007068238818828917,-0.16041550305210656,0.0015983111723338105
0.6603301650825413,-0.16698349174587296,9.693819267754488e-05,0.007068238818828916,0.0007068238818828917,-0.15991525292704403,0.0008037620745604366
0.6703351675837919,-0.1664832416208104,0.00088786392035314,0.007068238818828916,0.0007068238818828917,-0.15941500280198148,0.0015946878022360315
0.6803401700850426,-0.16598299149574788,0.0006981307000786192,0.007068238818828916,0.0007068238818828917,-0.15891475267691896,0.001404954581961511
0.6903451725862931,-0.16548274137068536,0.0009553182980016429,0.007068238818828916,0.0007068238818828917,-0.15841450255185643,0.0016621421798845345
0.7003501750875437,-0.1649824912456228,0.0009285145757435733,0.007068238818828916,0.0007068238818828917,-0.15791425242679388,0.001635338457626465
0.7103551775887944,-0.16448224112056029,0.0007543442391171061,0.007068238818828916,0.0007068238818828917,-0.15741400230173136,0.0014611681209999979
0.720360180090045,-0.16398199099549776,0.0005199479132322462,0.007068238818828916,0.0007068238818828917,-0.15691375217666884,0.001226771795115138
0.7303651825912957,-0.16348174087043524,0.0003404673569810245,0.007068238818828916,0.0007068238818828917,-0.1564135020516063,0.0010472912388639162
0.7403701850925463,-0.16298149074537271,0.0007913587138654013,0.007068238818828916,0.0007068238818828917,-0.1559132519265438,0.001498182595748293
0.7503751875937968,-0.16248124062031016,3.780772714003578e-05,0.007068238818828916,0.0007068238818828917,-0.15541300180148124,0.0007446316090229274
0.7603801900950475,-0.16198099049524764,0.00016233305260827623,0.007068238818828916,0.0007068238818828917,-0.15491275167641871,0.0008691569344911679
0.7703851925962981,-0.16148074037018512,0.00020502385812522006,0.007068238818828916,0.0007068238818828917,-0.1544125015513562,0.0009118477400081118
0.7803901950975487,-0.16098049024512256,9.829991237959135e-06,0.007068238818828916,0.0007068238818828917,-0.15391225142629364,0.0007166538731208508
0.7903951975987994,-0.16048024012006004,0.0006872710705572501,0.007068238818828916,0.0007068238818828917,-0.15341200130123112,0.0013940949524401417
0.80040020010005,-0.15997998999499752,0.00042531317087222433,0.007068238818828916,0.0007068238818828917,-0.1529117511761686,0.0011321370527551159
0.8104052026013007,-0.15947973986993497,0.0009334980826667644,0.007068238818828916,0.0007068238818828917,-0.15241150105110604,0.001640321964549656
0.8204102051025512,-0.15897948974487244,0.0003233370602234401,0.007068238818828916,0.0007068238818828917,-0.15191125092604352,0.0010301609421063318
0.8304152076038018,-0.15847923961980992,0.0007525401587841591,0.007068238818828916,0.0007068238818828917,-0.151411000800981,0.0014593640406670508
0.8404202101050525,-0.1579789894947474,0.0004017525128909604,0.007068238818828916,0.0007068238818828917,-0.15091075067591847,0.001108576394773852
0.8504252126063031,-0.15747873936968487,0.0008276032639810465,0.007068238818828916,0.0007068238818828917,-0.15041050055085595,0.0015344271458639382
0.8604302151075538,-0.15697848924462232,0.00013824208008910566,0.007068238818828916,0.0007068238818828917,-0.1499102504257934,0.0008450659619719974
0.8704352176088044,-0.1564782391195598,0.0003079613647397783,0.007068238818828916,0.0007068238818828917,-0.14941000030073087,0.00101478524662267
0.880440220110055,-0.15597798899449727,0.0003826759155970243,0.007068238818828916,0.0007068238818828917,-0.14890975017566835,0.001089499797479916
0.8904452226113057,-0.15547773886943472,0.0007580152552225004,0.007068238818828916,0.0007068238818828917,-0.1484095000506058,0.001464839137105392
0.9004502251125562,-0.1549774887443722,0.0008040513243355506,0.007068238818828916,0.0007068238818828917,-0.14790924992554327,0.0015108752062184421
0.9104552276138069,-0.15447723861930968,0.0007107799868788932,0.007068238818828916,0.0007068238818828917,-0.14740899980048075,0.0014176038687617849
0.9204602301150575,-0.15397698849424712,0.0005230144465356115,0.007068238818828916,0.0007068238818828917,-0.1469087496754182,0.0012298383284185031
0.9304652326163081,-0.1534767383691846,0.0004504025610349708,0.007068238818828916,0.0007068238818828917,-0.14640849955035568,0.0011572264429178625
0.9404702351175588,-0.15297648824412208,0.000999124238915274,0.007068238818828916,0.0007068238818828917,-0.14590824942529315,0.0017059481207981656
0.9504752376188094,-0.15247623811905955,0.0009486893539164739,0.007068238818828916,0.0007068238818828917,-0.14540799930023063,0.0016555132357993657
0.9604802401200601,-0.15197598799399703,0.0008785197573102465,0.007068238818828916,0.0007068238818828917,-0.1449077491751681,0.0015853436391931382
0.9704852426213106,-0.15147573786893448,4.9536664544981294e-05,0.007068238818828916,0.0007068238818828917,-0.14440749905010555,0.000756360546427873
0.9804902451225612,-0.15097548774387196,0.000919301335273424,0.007068238818828916,0.0007068238818828917,-0.14390724892504303,0.0016261252171563157
0.9904952476238119,-0.15047523761880943,0.00043906446899808415,0.007068238818828916,0.0007068238818828917,-0.1434069987999805,0.0011458883508809758
1.0005002501250626,-0.14997498749374688,0.00017101608565552796,0.007068238818828916,0.0007068238818828917,-0.14290674867491795,0.0008778399675384197
1.0105052526263132,-0.14947473736868436,0.00018155920709530372,0.007068238818828916,0.0007068238818828917,-0.14240649854985543,0.0008883830889781954
1.0205102551275638,-0.14897448724362183,0.0009987625306715879,0.007068238818828916,0.0007068238818828917,-0.1419062484247929,0.0017055864125544795
1.0305152576288144,-0.14847423711855928,3.0245167457203515e-05,0.007068238818828916,0.0007068238818828917,-0.14140599829973036,0.0007370690493400952
1.040520260130065,-0.14797398699349676,0.0002953145585536071,0.007068238818828916,0.0007068238818828917,-0.14090574817466783,0.0010021384404364988
1.0505252626313157,-0.14747373686843424,0.00046489447300277045,0.007068238818828916,0.0007068238818828917,-0.1404054980496053,0.001171718354885662
1.0605302651325663,-0.14697348674337168,0.0009168297864139105,0.007068238818828916,0.0007068238818828917,-0.13990524792454276,0.001623653668296802
1.070535267633817,-0.14647323661830916,0.00021088293464939989,0.007068238818828916,0.0007068238818828917,-0.13940499779948023,0.0009177068165322916
1.0805402701350675,-0.14597298649324664,0.0006673166974445528,0.007068238818828916,0.0007068238818828917,-0.1389047476744177,0.0013741405793274443
1.090545272636318,-0.1454727363681841,0.00045404539672698273,0.007068238818828916,0.0007068238818828917,-0.1384044975493552,0.0011608692786098745
1.1005502751375686,-0.1449724862431216,2.638026281575412e-05,0.007068238818828916,0.0007068238818828917,-0.13790424742429266,0.0007332041446986457
1.1105552776388194,-0.14447223611805904,0.0003774340488694444,0.007068238818828916,0.0007068238818828917,-0.1374039972992301,0.001084257930752336
1.12056028014007,-0.14397198599299652,7.667093299650885e-05,0.007068238818828916,0.0007068238818828917,-0.1369037471741676,0.0007834948148794005
1.1305652826413206,-0.143471735867934,3.5245131698301568e-06,0.007068238818828916,0.0007068238818828917,-0.13640349704910507,0.0007103483950527218
1.1405702851425712,-0.14297148574287144,0.0005139369138271883,0.007068238818828916,0.0007068238818828917,-0.13590324692404251,0.0012207607957100798
1.1505752876438218,-0.14247123561780892,0.0006741204725015764,0.007068238818828916,0.0007068238818828917,-0.13540299679898,0.0013809443543844682
1.1605802901450726,-0.1419709854927464,0.0008455421943658427,0.007068238818828916,0.0007068238818828917,-0.13490274667391747,0.0015523660762487342
1.1705852926463232,-0.14147073536768384,0.000148763013534973,0.007068238818828916,0.0007068238818828917,-0.13440249654885492,0.0008555868954178646
1.1805902951475737,-0.14097048524262132,0.0008405642864609231,0.007068238818828916,0.0007068238818828917,-0.1339022464237924,0.0015473881683438148
1.1905952976488243,-0.1404702351175588,0.0004963704797479868,0.007068238818828916,0.0007068238818828917,-0.13340199629872987,0.0012031943616308783
1.200600300150075,-0.13996998499249627,0.0006928921220978141,0.007068238818828916,0.0007068238818828917,-0.13290174617366735,0.0013997160039807058
1.2106053026513257,-0.13946973486743375,0.0001932140595652685,0.007068238818828916,0.0007068238818828917,-0.13240149604860482,0.0009000379414481601
1.2206103051525763,-0.1389694847423712,0.0009356494862067771,0.007068238818828916,0.0007068238818828917,-0.13190124592354227,0.0016424733680896688
1.2306153076538269,-0.13846923461730867,0.0007610015937596633,0.007068238818828916,0.0007068238818828917,-0.13140099579847975,0.001467825475642555
1.2406203101550775,-0.13796898449224615,0.0004013843906372563,0.007068238818828916,0.0007068238818828917,-0.13090074567341722,0.001108208272520148
1.250625312656328,-0.1374687343671836,0.00018601901377274333,0.007068238818828916,0.0007068238818828917,-0.13040049554835467,0.000892842895655635
1.2606303151575788,-0.13696848424212107,0.00020490048964893738,0.007068238818828916,0.0007068238818828917,-0.12990024542329215,0.000911724371531829
1.2706353176588294,-0.13646823411705855,0.0001552315430074409,0.007068238818828916,0.0007068238818828917,-0.12939999529822963,0.0008620554248903326
1.28064032016008,-0.135967983991996,0.0006576947730512816,0.007068238818828916,0.0007068238818828917,-0.12889974517316707,0.0013645186549341732
1.2906453226613306,-0.13546773386693348,0.000708500764150733,0.007068238818828916,0.0007068238818828917,-0.12839949504810455,0.0014153246460336245
1.3006503251625812,-0.13496748374187095,0.0009473749672871224,0.007068238818828916,0.0007068238818828917,-0.12789924492304203,0.0016541988491700142
1.310655327663832,-0.1344672336168084,0.0006070478983179252,0.007068238818828916,0.0007068238818828917,-0.12739899479797948,0.001313871780200817
1.3206603301650826,-0.1339669834917459,0.0001316311694179244,0.007068238818828916,0.0007068238818828917,-0.12689874467291698,0.0008384550513008161
1.3306653326663331,-0.13346673336668335,6.420125367549568e-05,0.007068238818828916,0.0007068238818828917,-0.12639849454785443,0.0007710251355583874
1.3406703351675837,-0.13296648324162083,0.00039751452111397203,0.007068238818828916,0.0007068238818828917,-0.1258982444227919,0.0011043384029968636
1.3506753376688343,-0.1324662331165583,3.944107871202684e-05,0.007068238818828916,0.0007068238818828917,-0.12539799429772938,0.0007462649605949186
1.360680340170085,-0.13196598299149576,0.00023818083592974738,0.007068238818828916,0.0007068238818828917,-0.12489774417266684,0.000945004717812639
1.3706853426713357,-0.13146573286643323,0.0008523275235407856,0.007068238818828916,0.0007068238818828917,-0.12439749404760432,0.0015591514054236772
1.3806903451725863,-0.1309654827413707,0.000329869358140085,0.007068238818828916,0.0007068238818828917,-0.1238972439225418,0.0010366932400229767
1.3906953476738368,-0.13046523261630816,0.0009537363503805345,0.007068238818828916,0.0007068238818828917,-0.12339699379747925,0.001660560232263426
1.4007003501750874,-0.12996498249124563,0.0003133869563784371,0.007068238818828916,0.0007068238818828917,-0.12289674367241672,0.0010202108382613288
1.4107053526763382,-0.1294647323661831,0.0003170671106775702,0.007068238818828916,0.0007068238818828917,-0.1223964935473542,0.001023890992560462
1.4207103551775888,-0.12896448224112056,0.00010456332022450287,0.007068238818828916,0.0007068238818828917,-0.12189624342229165,0.0008113872021073945
1.4307153576788394,-0.12846423211605806,0.0004772850599270542,0.007068238818828916,0.0007068238818828917,-0.12139599329722915,0.001184108941809946
1.44072036018009,-0.1279639819909955,0.00019620110028875182,0.007068238818828916,0.0007068238818828917,-0.1208957431721666,0.0009030249821716435
1.4507253626813406,-0.127463731865933,0.00017948661616042538,0.007068238818828916,0.0007068238818828917,-0.12039549304710408,0.000886310498043317
1.4607303651825914,-0.12696348174087047,0.0007606953977927415,0.007068238818828916,0.0007068238818828917,-0.11989524292204155,0.0014675192796756332
1.470735367683842,-0.12646323161580791,0.0006815559731839298,0.007068238818828916,0.0007068238818828917,-0.119394992796979,0.0013883798550668215
1.4807403701850925,-0.1259629814907454,0.0003559448480483957,0.007068238818828916,0.0007068238818828917,-0.11889474267191648,0.0010627687299312872
1.490745372686343,-0.12546273136568287,0.0004879408978595382,0.007068238818828916,0.0007068238818828917,-0.11839449254685395,0.00119476477974243
1.5007503751875937,-0.12496248124062033,0.0005567541417561831,0.007068238818828916,0.0007068238818828917,-0.11789424242179142,0.0012635780236390746
1.5107553776888443,-0.12446223111555779,0.0008098404675139188,0.007068238818828916,0.0007068238818828917,-0.11739399229672888,0.0015166643493968106
1.520760380190095,-0.12396198099049527,1.6836579425679176e-05,0.007068238818828916,0.0007068238818828917,-0.11689374217166636,0.0007236604613085709
1.5307653826913457,-0.12346173086543273,0.0001644370399922106,0.007068238818828916,0.0007068238818828917,-0.11639349204660382,0.0008712609218751023
1.5407703851925962,-0.12296148074037021,0.0006481306392907421,0.007068238818828916,0.0007068238818828917,-0.1158932419215413,0.0013549545211736338
1.5507753876938468,-0.12246123061530767,0.0007077028792200734,0.007068238818828916,0.0007068238818828917,-0.11539299179647876,0.001414526761102965
1.5607803901950974,-0.12196098049024513,0.0007289719032557572,0.007068238818828916,0.0007068238818828917,-0.11489274167141622,0.0014357957851386489
1.5707853926963482,-0.12146073036518261,0.0005071981022075118,0.007068238818828916,0.0007068238818828917,-0.1143924915463537,0.0012140219840904034
1.5807903951975988,-0.12096048024012007,0.00027854727317179495,0.007068238818828916,0.0007068238818828917,-0.11389224142129116,0.0009853711550546866
1.5907953976988494,-0.12046023011505755,0.0006910768961174523,0.007068238818828916,0.0007068238818828917,-0.11339199129622864,0.001397900778000344
1.6008004002001,-0.11995997998999501,0.000459384490546094,0.007068238818828916,0.0007068238818828917,-0.1128917411711661,0.0011662083724289856
1.6108054027013505,-0.11945972986493249,0.000494643564645767,0.007068238818828916,0.0007068238818828917,-0.11239149104610358,0.0012014674465286586
1.6208104052026013,-0.11895947973986995,0.0006485306684646458,0.007068238818828916,0.0007068238818828917,-0.11189124092104104,0.0013553545503475375
1.630815407703852,-0.11845922961480743,0.0007938384240842588,0.007068238818828916,0.0007068238818828917,-0.11139099079597851,0.0015006623059671503
1.6408204102051025,-0.11795897948974489,0.00021237983338561319,0.007068238818828916,0.0007068238818828917,-0.11089074067091598,0.0009192037152685049
1.650825412706353,-0.11745872936468235,0.0003325071213377524,0.007068238818828916,0.0007068238818828917,-0.11039049054585344,0.0010393310032206441
1.6608304152076037,-0.11695847923961983,0.0009883405916227854,0.007068238818828916,0.0007068238818828917,-0.10989024042079092,0.001695164473505677
1.6708354177088545,-0.11645822911455729,0.000669389267828507,0.007068238818828916,0.0007068238818828917,-0.10938999029572838,0.0013762131497113987
1.680840420210105,-0.11595797898949477,0.000875703564780674,0.007068238818828916,0.0007068238818828917,-0.10888974017066586,0.0015825274466635657
1.6908454227113556,-0.11545772886443223,0.0006123856880737023,0.007068238818828916,0.0007068238818828917,-0.10838949004560332,0.001319209569956594
1.7008504252126062,-0.1149574787393697,0.0003954052071947506,0.007068238818828916,0.0007068238818828917,-0.1078892399205408,0.0011022290890776423
1.7108554277138568,-0.11445722861430717,0.0007621002408680804,0.007068238818828916,0.0007068238818828917,-0.10738898979547826,0.001468924122750972
1.7208604302151076,-0.11395697848924465,0.0003467407436897481,0.007068238818828916,0.0007068238818828917,-0.10688873967041573,0.0010535646255726398
1.7308654327163582,-0.11345672836418211,0.0004302995991371712,0.007068238818828916,0.0007068238818828917,-0.1063884895453532,0.0011371234810200628
1.7408704352176088,-0.11295647823911957,8.788212906032289e-05,0.007068238818828916,0.0007068238818828917,-0.10588823942029066,0.0007947060109432146
1.7508754377188593,-0.11245622811405705,0.0005455524186345409,0.007068238818828916,0.0007068238818828917,-0.10538798929522813,0.0012523763005174325
1.76088044022011,-0.11195597798899451,0.000597724008933047,0.007068238818828916,0.0007068238818828917,-0.1048877391701656,0.0013045478908159387
1.7708854427213607,-0.11145572786393199,0.0006092249212213397,0.007068238818828916,0.0007068238818828917,-0.10438748904510307,0.0013160488031042313
1.7808904452226113,-0.11095547773886945,0.000455675123022099,0.007068238818828916,0.0007068238818828917,-0.10388723892004054,0.0011624990049049907
1.7908954477238619,-0.11045522761380693,0.0005514789744935022,0.007068238818828916,0.0007068238818828917,-0.10338698879497801,0.0012583028563763938
1.8009004502251125,-0.10995497748874439,0.00014945931644289812,0.007068238818828916,0.0007068238818828917,-0.10288673866991548,0.0008562831983257898
1.810905452726363,-0.10945472736368186,0.0007842972682990868,0.007068238818828916,0.0007068238818828917,-0.10238648854485295,0.0014911211501819786
1.8209104552276139,-0.10895447723861933,0.0004161543896601219,0.007068238818828916,0.0007068238818828917,-0.10188623841979041,0.0011229782715430135
1.8309154577288644,-0.10845422711355679,0.000715551522647441,0.007068238818828916,0.0007068238818828917,-0.10138598829472788,0.0014223754045303327
1.840920460230115,-0.10795397698849427,0.00015914313230627454,0.007068238818828916,0.0007068238818828917,-0.10088573816966535,0.0008659670141891662
1.8509254627313656,-0.10745372686343173,0.0007909235540503255,0.007068238818828916,0.0007068238818828917,-0.10038548804460282,0.0014977474359332173
1.8609304652326162,-0.1069534767383692,0.000434594672017248,0.007068238818828916,0.0007068238818828917,-0.09988523791954029,0.0011414185539001397
1.870935467733867,-0.10645322661330667,0.000585915500513248,0.007068238818828916,0.0007068238818828917,-0.09938498779447776,0.0012927393823961397
1.8809404702351176,-0.10595297648824414,0.00038845822872662016,0.007068238818828916,0.0007068238818828917,-0.09888473766941523,0.001095282110609512
1.8909454727363681,-0.1054527263631816,0.0008203040678718307,0.007068238818828916,0.0007068238818828917,-0.0983844875443527,0.0015271279497547224
1.9009504752376187,-0.10495247623811908,0.00028573694830462913,0.007068238818828916,0.0007068238818828917,-0.09788423741929017,0.0009925608301875207
1.9109554777388693,-0.10445222611305655,0.00029007901552946405,0.007068238818828916,0.0007068238818828917,-0.09738398729422763,0.0009969028974123558
1.9209604802401201,-0.10395197598799402,0.0009366922972940365,0.007068238818828916,0.0007068238818828917,-0.09688373716916511,0.0016435161791769283
1.9309654827413707,-0.10345172586293148,0.00024677952727708276,0.007068238818828916,0.0007068238818828917,-0.09638348704410257,0.0009536034091599745
1.9409704852426213,-0.10295147573786895,0.00018961802657285653,0.007068238818828916,0.0007068238818828917,-0.09588323691904004,0.0008964419084557482
1.9509754877438719,-0.10245122561280642,3.805438583437204e-05,0.007068238818828916,0.0007068238818828917,-0.09538298679397751,0.0007448782677172638
1.9609804902451224,-0.10195097548774389,0.00013760768832964354,0.007068238818828916,0.0007068238818828917,-0.09488273666891497,0.0008444315702125353
1.970985492746373,-0.10145072536268136,0.0002620900679998549,0.007068238818828916,0.0007068238818828917,-0.09438248654385245,0.0009689139498827465
1.9809904952476238,-0.10095047523761883,0.0009532104519519999,0.007068238818828916,0.0007068238818828917,-0.09388223641878991,0.0016600343338348915
1.9909954977488744,-0.1004502251125563,0.00017742634517314626,0.007068238818828916,0.0007068238818828917,-0.09338198629372739,0.0008842502270560379
2.001000500250125,-0.09994997498749376,0.00048318991311585314,0.007068238818828916,0.0007068238818828917,-0.09288173616866485,0.0011900137949987448
2.0110055027513756,-0.09944972486243124,0.00086347438089989,0.007068238818828916,0.0007068238818828917,-0.09238148604360233,0.0015702982627827816
2.0210105052526264,-0.0989494747373687,0.00022782343428615336,0.007068238818828916,0.0007068238818828917,-0.09188123591853979,0.000934647316169045
2.0310155077538767,-0.09844922461230617,0.0006934321963919665,0.007068238818828916,0.0007068238818828917,-0.09138098579347725,0.0014002560782748583
2.0410205102551275,-0.09794897448724364,0.0008631415266371895,0.007068238818828916,0.0007068238818828917,-0.09088073566841473,0.001569965408520081
